,Category,Price,Rating,Stock,Discount,Category_FR,Price_MinMax
3886,Unknown,1671.0,3.3712212133750774,In Stock,7.0,4,0.16711671167116712
3887,A,6389.0,0.0,Unknown,12.0,0,0.638963896389639
3888,Unknown,3811.0,0.0,In Stock,19.0,4,0.38113811381138113
3889,A,6578.0,2.8755560865102137,Out of Stock,37.0,0,0.6578657865786579
3890,Unknown,9150.0,2.169183072774504,Out of Stock,6.0,4,0.9150915091509151
3891,Unknown,9495.0,4.955271686385199,In Stock,36.0,4,0.9495949594959496
3892,Unknown,8630.0,0.0,Out of Stock,7.0,4,0.8630863086308631
3893,Unknown,7368.0,2.2191062097861405,Unknown,23.0,4,0.7368736873687368
3894,Unknown,7906.0,0.0,Unknown,0.0,4,0.7906790679067907
3895,Unknown,9726.0,2.276803146052679,Out of Stock,20.0,4,0.9726972697269727
3896,D,7756.0,0.0,Unknown,7.0,3,0.7756775677567757
3897,Unknown,478.0,1.411946367884406,In Stock,42.0,4,0.04780478047804781
3898,Unknown,1266.0,2.258383613310184,Out of Stock,0.0,4,0.1266126612661266
3899,Unknown,2320.0,0.0,Out of Stock,39.0,4,0.23202320232023202
3900,Unknown,1254.0,1.391123811680078,In Stock,24.0,4,0.1254125412541254
3901,Unknown,4299.0,0.0,Out of Stock,35.0,4,0.42994299429942995
3902,Unknown,1912.0,0.0,Unknown,41.0,4,0.19121912191219123
3903,B,6199.0,0.0,Out of Stock,0.0,1,0.61996199619962
3904,A,3563.0,3.515513302884387,Out of Stock,45.0,0,0.35633563356335635
3905,Unknown,354.0,2.627155679606655,Unknown,36.0,4,0.0354035403540354
3906,C,2812.0,3.5801570101153506,Unknown,0.0,2,0.2812281228122812
3907,Unknown,2492.0,2.0950121938691755,Unknown,16.0,4,0.24922492249224923
3908,Unknown,5238.0,0.0,In Stock,45.0,4,0.5238523852385238
3909,Unknown,2415.0,0.0,Unknown,18.0,4,0.24152415241524153
3910,Unknown,9611.0,4.910907093879079,Out of Stock,38.0,4,0.9611961196119612
3911,B,9877.0,2.4585776056534736,In Stock,37.0,1,0.9877987798779878
3912,B,4795.0,4.011203578614811,In Stock,16.0,1,0.47954795479547957
3913,Unknown,9563.0,3.9303132849351785,Out of Stock,38.0,4,0.9563956395639563
3914,Unknown,1155.0,4.052676327219432,Unknown,30.0,4,0.11551155115511551
3915,Unknown,948.0,0.0,Out of Stock,39.0,4,0.09480948094809481
3916,B,6445.0,1.4593656000772106,Out of Stock,31.0,1,0.6445644564456445
3917,D,3650.0,4.831748595229658,In Stock,31.0,3,0.36503650365036505
3918,Unknown,0.0,0.0,Unknown,42.0,4,0.0
3919,B,5167.0,4.250612728938442,In Stock,31.0,1,0.5167516751675167
3920,Unknown,2995.0,1.550353462168114,In Stock,35.0,4,0.29952995299529955
3921,Unknown,6576.0,1.9043104635130692,Out of Stock,3.0,4,0.6576657665766577
3922,Unknown,5280.0,1.4978415133323135,Unknown,45.0,4,0.528052805280528
3923,B,3394.0,2.852289927135028,Out of Stock,11.0,1,0.3394339433943394
3924,Unknown,7171.0,2.542308211385538,Unknown,4.0,4,0.7171717171717171
3925,Unknown,8124.0,0.0,Out of Stock,40.0,4,0.8124812481248125
3926,Unknown,4239.0,0.0,Out of Stock,8.0,4,0.4239423942394239
3927,Unknown,7593.0,3.220679722331297,Out of Stock,40.0,4,0.7593759375937594
3928,Unknown,4808.0,0.0,Out of Stock,19.0,4,0.48084808480848085
3929,B,4802.0,0.0,Out of Stock,31.0,1,0.48024802480248024
3930,Unknown,499.0,2.669893188515572,In Stock,25.0,4,0.0499049904990499
3931,Unknown,6524.0,0.0,Out of Stock,15.0,4,0.6524652465246524
3932,D,4887.0,2.073943243443014,Out of Stock,26.0,3,0.48874887488748875
3933,C,2080.0,1.4009465285284022,In Stock,27.0,2,0.208020802080208
3934,Unknown,5264.0,0.0,In Stock,33.0,4,0.5264526452645264
3935,Unknown,7827.0,4.074116193013277,In Stock,42.0,4,0.7827782778277828
3936,D,8796.0,0.0,Out of Stock,38.0,3,0.8796879687968797
3937,Unknown,6725.0,3.1199745800804,In Stock,41.0,4,0.6725672567256725
3938,Unknown,5427.0,1.776495519737039,Out of Stock,37.0,4,0.5427542754275427
3939,Unknown,4638.0,2.920436725482656,In Stock,8.0,4,0.46384638463846384
3940,Unknown,3639.0,2.5827529064273245,Out of Stock,23.0,4,0.3639363936393639
3941,Unknown,4574.0,3.050368970333217,Unknown,9.0,4,0.45744574457445747
3942,Unknown,1407.0,2.691285206035733,In Stock,22.0,4,0.1407140714071407
3943,A,456.0,1.1065448356185934,Out of Stock,35.0,0,0.045604560456045606
3944,D,6904.0,0.0,In Stock,17.0,3,0.6904690469046905
3945,Unknown,6654.0,0.0,Unknown,45.0,4,0.6654665466546654
3946,A,1921.0,4.39901880719051,Out of Stock,43.0,0,0.1921192119211921
3947,Unknown,3073.0,0.0,Out of Stock,35.0,4,0.3073307330733073
3948,Unknown,4766.0,3.0662308882415137,Unknown,41.0,4,0.47664766476647663
3949,Unknown,5055.0,0.0,Unknown,44.0,4,0.5055505550555055
3950,Unknown,4057.0,2.707933553206199,Out of Stock,6.0,4,0.40574057405740577
3951,A,4419.0,3.8302556077829486,Out of Stock,29.0,0,0.44194419441944194
3952,B,0.0,4.957640974612415,In Stock,38.0,1,0.0
3953,Unknown,972.0,3.680316508840201,Out of Stock,27.0,4,0.09720972097209721
3954,Unknown,8857.0,4.4764862643914896,Unknown,47.0,4,0.8857885788578858
3955,Unknown,1899.0,4.97418195362562,Out of Stock,43.0,4,0.18991899189918993
3956,Unknown,9580.0,2.8445022346058857,Unknown,29.0,4,0.9580958095809581
3957,Unknown,0.0,0.0,Out of Stock,0.0,4,0.0
3958,D,4920.0,0.0,In Stock,48.0,3,0.49204920492049203
3959,D,8035.0,4.801887865613869,Out of Stock,17.0,3,0.8035803580358036
3960,A,3038.0,1.2669635061988616,Out of Stock,20.0,0,0.30383038303830384
3961,B,2488.0,2.487798884076299,In Stock,47.0,1,0.24882488248824883
3962,Unknown,1728.0,0.0,In Stock,19.0,4,0.17281728172817282
3963,Unknown,7812.0,4.034867968692456,Out of Stock,47.0,4,0.7812781278127813
3964,A,0.0,3.94769020918727,In Stock,45.0,0,0.0
3965,Unknown,9129.0,2.952189318048992,Unknown,11.0,4,0.912991299129913
3966,Unknown,2082.0,4.832265603171735,In Stock,8.0,4,0.2082208220822082
3967,A,8653.0,2.498077666924022,In Stock,31.0,0,0.8653865386538654
3968,Unknown,0.0,4.381543961133898,Out of Stock,2.0,4,0.0
3969,C,5393.0,0.0,Out of Stock,6.0,2,0.5393539353935394
3970,Unknown,4370.0,4.441091619800163,In Stock,19.0,4,0.43704370437043705
3971,C,7216.0,0.0,In Stock,47.0,2,0.7216721672167217
3972,Unknown,0.0,0.0,In Stock,8.0,4,0.0
3973,D,4853.0,0.0,Out of Stock,5.0,3,0.48534853485348534
3974,Unknown,2689.0,4.97075579521163,In Stock,44.0,4,0.26892689268926895
3975,Unknown,3549.0,2.3152495130005835,In Stock,38.0,4,0.35493549354935494
3976,Unknown,6708.0,0.0,Out of Stock,48.0,4,0.6708670867086709
3977,C,0.0,1.0719451971995788,Out of Stock,29.0,2,0.0
3978,Unknown,803.0,0.0,Unknown,1.0,4,0.08030803080308031
3979,B,2775.0,0.0,In Stock,43.0,1,0.2775277527752775
3980,A,7601.0,2.8804799527058487,Out of Stock,26.0,0,0.7601760176017601
3981,Unknown,8754.0,3.146058946307494,Out of Stock,27.0,4,0.8754875487548754
3982,B,6942.0,0.0,In Stock,1.0,1,0.6942694269426942
3983,Unknown,7795.0,0.0,In Stock,12.0,4,0.7795779577957795
3984,Unknown,6884.0,0.0,In Stock,29.0,4,0.6884688468846885
3985,Unknown,5381.0,0.0,Unknown,44.0,4,0.5381538153815382
3986,Unknown,6580.0,0.0,In Stock,47.0,4,0.658065806580658
3987,A,4428.0,3.8560750035251656,Unknown,38.0,0,0.44284428442844287
3988,Unknown,4108.0,1.5356734797712095,In Stock,11.0,4,0.41084108410841086
3989,Unknown,1398.0,3.714923913702167,Unknown,14.0,4,0.1398139813981398
3990,B,3737.0,0.0,Unknown,32.0,1,0.37373737373737376
3991,D,4896.0,3.426296226220652,Out of Stock,41.0,3,0.4896489648964896
3992,Unknown,7020.0,2.4493201498598203,In Stock,1.0,4,0.7020702070207021
3993,A,7050.0,0.0,In Stock,43.0,0,0.7050705070507051
3994,Unknown,8105.0,4.633012375893091,Unknown,17.0,4,0.8105810581058106
3995,Unknown,7363.0,1.3210359812254515,Unknown,25.0,4,0.7363736373637364
3996,Unknown,7955.0,0.0,Out of Stock,18.0,4,0.7955795579557956
3997,Unknown,6339.0,0.0,Out of Stock,12.0,4,0.6339633963396339
3998,D,5412.0,4.188932115133442,Out of Stock,13.0,3,0.5412541254125413
3999,B,6329.0,0.0,Unknown,17.0,1,0.632963296329633
4000,Unknown,2176.0,0.0,Unknown,43.0,4,0.21762176217621762
4001,Unknown,0.0,0.0,In Stock,1.0,4,0.0
4002,A,6335.0,1.2347704238254806,Unknown,33.0,0,0.6335633563356335
4003,Unknown,2469.0,0.0,In Stock,5.0,4,0.24692469246924692
4004,Unknown,4962.0,0.0,In Stock,44.0,4,0.49624962496249625
4005,Unknown,669.0,3.801938051558787,In Stock,16.0,4,0.0669066906690669
4006,Unknown,2293.0,2.808331882720526,In Stock,15.0,4,0.22932293229322934
4007,Unknown,2996.0,0.0,In Stock,32.0,4,0.2996299629962996
4008,Unknown,627.0,0.0,Unknown,0.0,4,0.0627062706270627
4009,Unknown,3266.0,4.6539796601288845,In Stock,8.0,4,0.3266326632663266
4010,Unknown,9372.0,1.7250157196868012,Unknown,0.0,4,0.9372937293729373
4011,Unknown,6758.0,4.595721919683179,Out of Stock,7.0,4,0.6758675867586759
4012,Unknown,7708.0,0.0,Unknown,45.0,4,0.7708770877087708
4013,Unknown,2608.0,0.0,In Stock,6.0,4,0.26082608260826085
4014,Unknown,4192.0,0.0,Out of Stock,47.0,4,0.41924192419241924
4015,Unknown,8274.0,0.0,In Stock,25.0,4,0.8274827482748275
4016,Unknown,4603.0,1.836033677677475,Unknown,46.0,4,0.46034603460346035
4017,Unknown,3272.0,0.0,Out of Stock,16.0,4,0.3272327232723272
4018,Unknown,2313.0,4.325053617702831,Unknown,5.0,4,0.23132313231323132
4019,D,9091.0,3.296485514428237,Out of Stock,32.0,3,0.9091909190919092
4020,Unknown,3394.0,4.784424290869598,In Stock,14.0,4,0.3394339433943394
4021,C,6607.0,1.1893285927268162,Unknown,42.0,2,0.6607660766076607
4022,B,1329.0,3.9410357922533175,In Stock,31.0,1,0.1329132913291329
4023,Unknown,6010.0,0.0,Out of Stock,23.0,4,0.6010601060106011
4024,C,5890.0,0.0,In Stock,18.0,2,0.5890589058905891
4025,Unknown,7899.0,0.0,In Stock,0.0,4,0.78997899789979
4026,Unknown,7827.0,0.0,Out of Stock,34.0,4,0.7827782778277828
4027,Unknown,4015.0,0.0,In Stock,13.0,4,0.40154015401540155
4028,Unknown,3766.0,1.736401119353229,In Stock,18.0,4,0.37663766376637664
4029,A,2056.0,1.5598049188040184,Out of Stock,0.0,0,0.20562056205620563
4030,C,1551.0,3.931882518751572,Out of Stock,23.0,2,0.1551155115511551
4031,Unknown,1086.0,2.68062828282201,Unknown,1.0,4,0.10861086108610861
4032,Unknown,2782.0,0.0,Unknown,5.0,4,0.2782278227822782
4033,C,9290.0,1.2230012577772382,In Stock,22.0,2,0.9290929092909291
4034,D,1505.0,0.0,Out of Stock,0.0,3,0.15051505150515052
4035,D,9351.0,4.316931621935204,In Stock,4.0,3,0.9351935193519352
4036,A,7302.0,0.0,Unknown,24.0,0,0.7302730273027302
4037,C,579.0,0.0,In Stock,5.0,2,0.057905790579057904
4038,A,7977.0,2.585101833971094,In Stock,40.0,0,0.7977797779777978
4039,Unknown,1406.0,0.0,Out of Stock,0.0,4,0.1406140614061406
4040,C,4607.0,0.0,Unknown,35.0,2,0.46074607460746075
4041,D,7891.0,0.0,Unknown,33.0,3,0.7891789178917892
4042,Unknown,875.0,0.0,Unknown,9.0,4,0.08750875087508751
4043,Unknown,6671.0,4.103624841418918,In Stock,28.0,4,0.6671667166716672
4044,Unknown,9812.0,4.416740144207193,Out of Stock,7.0,4,0.9812981298129813
4045,Unknown,5425.0,4.056073007942469,In Stock,37.0,4,0.5425542554255426
4046,B,8594.0,4.747326354098632,Out of Stock,9.0,1,0.8594859485948595
4047,A,9792.0,0.0,Out of Stock,43.0,0,0.9792979297929792
4048,Unknown,8653.0,0.0,In Stock,29.0,4,0.8653865386538654
4049,A,2896.0,4.203366830243058,In Stock,41.0,0,0.28962896289628964
4050,Unknown,8471.0,2.5959912672330936,Out of Stock,0.0,4,0.8471847184718472
4051,C,8417.0,4.97662740396623,Out of Stock,16.0,2,0.8417841784178418
4052,Unknown,3992.0,0.0,Out of Stock,30.0,4,0.3992399239923992
4053,Unknown,7824.0,0.0,In Stock,45.0,4,0.7824782478247825
4054,Unknown,2132.0,3.870023224517174,In Stock,3.0,4,0.21322132213221323
4055,A,5148.0,1.8996701786254293,In Stock,35.0,0,0.5148514851485149
4056,B,8673.0,0.0,In Stock,15.0,1,0.8673867386738674
4057,D,2989.0,1.5733301060384242,Unknown,46.0,3,0.29892989298929895
4058,Unknown,6858.0,0.0,In Stock,15.0,4,0.6858685868586859
4059,Unknown,9472.0,3.4014981222418914,Unknown,19.0,4,0.9472947294729473
4060,Unknown,6373.0,1.8521640366050744,Out of Stock,32.0,4,0.6373637363736374
4061,C,4088.0,2.866185077388362,Out of Stock,0.0,2,0.40884088408840885
4062,Unknown,1812.0,0.0,In Stock,11.0,4,0.18121812181218122
4063,B,3928.0,4.617921208612524,Out of Stock,0.0,1,0.39283928392839285
4064,Unknown,4184.0,3.835634527689058,In Stock,32.0,4,0.41844184418441843
4065,C,4537.0,0.0,Unknown,21.0,2,0.4537453745374537
4066,Unknown,3728.0,1.7218611661906174,In Stock,15.0,4,0.3728372837283728
4067,Unknown,7788.0,0.0,Out of Stock,0.0,4,0.7788778877887789
4068,Unknown,4043.0,0.0,Unknown,8.0,4,0.40434043404340436
4069,Unknown,0.0,4.991689677841563,Out of Stock,33.0,4,0.0
4070,Unknown,2831.0,4.179234542305398,Out of Stock,26.0,4,0.28312831283128315
4071,D,2491.0,4.851697780465447,In Stock,0.0,3,0.24912491249124913
4072,D,8566.0,0.0,Out of Stock,20.0,3,0.8566856685668567
4073,Unknown,3920.0,0.0,Out of Stock,0.0,4,0.39203920392039204
4074,Unknown,4623.0,1.4464307674915853,Unknown,44.0,4,0.46234623462346236
4075,C,8806.0,0.0,Out of Stock,19.0,2,0.8806880688068807
4076,D,9489.0,0.0,Unknown,28.0,3,0.948994899489949
4077,Unknown,4242.0,2.336335046964516,In Stock,5.0,4,0.42424242424242425
4078,Unknown,412.0,0.0,Out of Stock,4.0,4,0.041204120412041204
4079,B,8716.0,0.0,Unknown,2.0,1,0.8716871687168717
4080,Unknown,3740.0,0.0,Unknown,19.0,4,0.37403740374037403
4081,Unknown,8395.0,1.7295329750907107,In Stock,9.0,4,0.8395839583958395
4082,Unknown,6074.0,0.0,Unknown,43.0,4,0.6074607460746074
4083,Unknown,8761.0,3.9761329443965834,Out of Stock,48.0,4,0.8761876187618762
4084,Unknown,8892.0,1.9684476550390728,In Stock,2.0,4,0.8892889288928892
4085,Unknown,7146.0,1.8690749066115773,Unknown,28.0,4,0.7146714671467147
4086,Unknown,7855.0,4.905623717518926,In Stock,21.0,4,0.7855785578557856
4087,Unknown,7786.0,0.0,Unknown,39.0,4,0.7786778677867787
4088,C,2814.0,0.0,Out of Stock,32.0,2,0.2814281428142814
4089,Unknown,4889.0,0.0,In Stock,49.0,4,0.48894889488948895
4090,Unknown,3020.0,3.195975557706668,Unknown,12.0,4,0.30203020302030203
4091,B,0.0,0.0,In Stock,4.0,1,0.0
4092,Unknown,6620.0,3.8656566103192,Out of Stock,15.0,4,0.6620662066206621
4093,C,7418.0,4.765177444943272,Unknown,0.0,2,0.7418741874187419
4094,D,7054.0,1.7318946524918588,Unknown,4.0,3,0.7054705470547055
4095,Unknown,6159.0,2.9652777465564526,In Stock,36.0,4,0.615961596159616
4096,Unknown,5620.0,4.964882949156097,Unknown,41.0,4,0.562056205620562
4097,Unknown,9110.0,1.9469020586342087,Unknown,25.0,4,0.9110911091109111
4098,Unknown,5804.0,0.0,Unknown,21.0,4,0.5804580458045805
4099,C,9638.0,2.4844490643164896,Out of Stock,17.0,2,0.9638963896389638
4100,Unknown,6113.0,2.3282597299635484,Unknown,25.0,4,0.6113611361136113
4101,C,7330.0,1.2545954289861014,Unknown,41.0,2,0.7330733073307331
4102,Unknown,9447.0,0.0,Out of Stock,0.0,4,0.9447944794479448
4103,Unknown,279.0,2.070655577978851,In Stock,3.0,4,0.0279027902790279
4104,Unknown,3110.0,0.0,Unknown,14.0,4,0.311031103110311
4105,D,5217.0,4.83169109273329,Out of Stock,24.0,3,0.5217521752175217
4106,Unknown,7966.0,1.4861708250108747,Unknown,6.0,4,0.7966796679667967
4107,Unknown,2041.0,0.0,In Stock,30.0,4,0.20412041204120412
4108,C,8564.0,3.7825261772369863,In Stock,34.0,2,0.8564856485648565
4109,B,8633.0,0.0,Out of Stock,1.0,1,0.8633863386338634
4110,Unknown,6122.0,2.87301676761888,Unknown,20.0,4,0.6122612261226122
4111,Unknown,8025.0,0.0,Out of Stock,1.0,4,0.8025802580258026
4112,Unknown,8356.0,3.339502304920028,Unknown,31.0,4,0.8356835683568357
4113,Unknown,582.0,0.0,Out of Stock,44.0,4,0.058205820582058206
4114,A,5272.0,0.0,Unknown,26.0,0,0.5272527252725272
4115,Unknown,9480.0,0.0,Out of Stock,7.0,4,0.948094809480948
4116,C,5191.0,0.0,In Stock,17.0,2,0.5191519151915192
4117,Unknown,6365.0,0.0,Out of Stock,10.0,4,0.6365636563656366
4118,Unknown,3440.0,0.0,Unknown,0.0,4,0.344034403440344
4119,Unknown,2122.0,0.0,Out of Stock,32.0,4,0.21222122212221223
4120,B,8225.0,3.170459498500998,Unknown,35.0,1,0.8225822582258225
4121,Unknown,5365.0,3.4197500888188475,In Stock,0.0,4,0.5365536553655366
4122,Unknown,5131.0,0.0,In Stock,33.0,4,0.5131513151315131
4123,Unknown,4238.0,4.9084426419865945,Out of Stock,5.0,4,0.42384238423842385
4124,Unknown,8113.0,3.596360423990438,Out of Stock,6.0,4,0.8113811381138114
4125,Unknown,5813.0,0.0,Out of Stock,49.0,4,0.5813581358135813
4126,Unknown,2512.0,2.4212312303242096,Out of Stock,0.0,4,0.2512251225122512
4127,Unknown,7929.0,0.0,Out of Stock,33.0,4,0.7929792979297929
4128,A,8567.0,0.0,Out of Stock,17.0,0,0.8567856785678568
4129,C,4939.0,2.8041111070461184,In Stock,46.0,2,0.49394939493949397
4130,A,5317.0,3.194122133459595,In Stock,5.0,0,0.5317531753175317
4131,A,8583.0,0.0,Unknown,39.0,0,0.8583858385838584
4132,Unknown,5010.0,3.417148703187765,In Stock,9.0,4,0.5010501050105011
4133,Unknown,2795.0,4.005626004733396,Out of Stock,49.0,4,0.27952795279527953
4134,Unknown,7491.0,0.0,Unknown,41.0,4,0.7491749174917491
4135,Unknown,7310.0,0.0,Out of Stock,18.0,4,0.731073107310731
4136,Unknown,2779.0,4.8790768331057865,In Stock,29.0,4,0.2779277927792779
4137,Unknown,175.0,2.787663748716072,Unknown,9.0,4,0.0175017501750175
4138,Unknown,549.0,4.503815579135267,In Stock,19.0,4,0.05490549054905491
4139,A,3800.0,0.0,Out of Stock,22.0,0,0.38003800380038005
4140,A,3755.0,0.0,Unknown,28.0,0,0.37553755375537556
4141,Unknown,875.0,0.0,Unknown,33.0,4,0.08750875087508751
4142,Unknown,2949.0,2.6849612943221444,In Stock,39.0,4,0.29492949294929494
4143,B,3714.0,3.61442878225602,Out of Stock,0.0,1,0.3714371437143714
4144,A,8787.0,2.768524323302727,In Stock,23.0,0,0.8787878787878788
4145,D,9250.0,0.0,Out of Stock,31.0,3,0.9250925092509251
4146,C,9007.0,4.094627906154061,In Stock,15.0,2,0.9007900790079008
4147,A,7034.0,0.0,Unknown,46.0,0,0.7034703470347035
4148,Unknown,9700.0,0.0,Out of Stock,5.0,4,0.9700970097009701
4149,C,136.0,4.919616415138267,In Stock,12.0,2,0.013601360136013601
4150,Unknown,4624.0,4.04307046637981,Unknown,39.0,4,0.46244624462446243
4151,C,5942.0,0.0,In Stock,15.0,2,0.5942594259425943
4152,C,5784.0,1.6558916631053604,Unknown,23.0,2,0.5784578457845785
4153,Unknown,5959.0,0.0,Unknown,29.0,4,0.5959595959595959
4154,Unknown,9876.0,4.464337484595685,Out of Stock,45.0,4,0.9876987698769877
4155,D,1624.0,0.0,In Stock,43.0,3,0.1624162416241624
4156,C,0.0,0.0,Unknown,2.0,2,0.0
4157,Unknown,5214.0,0.0,Unknown,29.0,4,0.5214521452145214
4158,Unknown,971.0,0.0,In Stock,37.0,4,0.09710971097109711
4159,Unknown,1394.0,4.091212303481386,Unknown,32.0,4,0.1394139413941394
4160,A,8714.0,3.0262115966906347,Unknown,4.0,0,0.8714871487148715
4161,Unknown,7972.0,4.651695663375122,Unknown,0.0,4,0.7972797279727972
4162,Unknown,1975.0,4.295867105054581,Out of Stock,14.0,4,0.19751975197519753
4163,Unknown,925.0,4.832030707549048,Unknown,29.0,4,0.0925092509250925
4164,Unknown,1333.0,3.879098550549604,Unknown,38.0,4,0.1333133313331333
4165,Unknown,7424.0,0.0,Unknown,28.0,4,0.7424742474247424
4166,Unknown,8544.0,0.0,Unknown,30.0,4,0.8544854485448545
4167,Unknown,4378.0,0.0,In Stock,49.0,4,0.43784378437843785
4168,Unknown,1617.0,0.0,Unknown,28.0,4,0.1617161716171617
4169,A,4373.0,2.028804168701836,In Stock,0.0,0,0.4373437343734373
4170,A,550.0,1.799935831325174,In Stock,33.0,0,0.05500550055005501
4171,B,1586.0,4.568139876601164,Out of Stock,9.0,1,0.15861586158615862
4172,Unknown,8115.0,0.0,Out of Stock,21.0,4,0.8115811581158116
4173,Unknown,1997.0,2.049743202288102,Unknown,46.0,4,0.1997199719971997
4174,B,2461.0,0.0,Out of Stock,18.0,1,0.24612461246124612
4175,Unknown,0.0,0.0,Out of Stock,39.0,4,0.0
4176,Unknown,399.0,1.4886483544988405,Unknown,23.0,4,0.039903990399039906
4177,Unknown,1220.0,4.017838531902019,Unknown,47.0,4,0.12201220122012202
4178,Unknown,1730.0,0.0,Out of Stock,19.0,4,0.17301730173017302
4179,Unknown,2544.0,0.0,Unknown,32.0,4,0.2544254425442544
4180,Unknown,9357.0,4.275166061892503,Out of Stock,45.0,4,0.9357935793579358
4181,B,8415.0,1.1741416354250125,Unknown,41.0,1,0.8415841584158416
4182,Unknown,2581.0,3.4978103705068744,In Stock,4.0,4,0.2581258125812581
4183,Unknown,9679.0,3.1817283016984783,Unknown,2.0,4,0.967996799679968
4184,Unknown,6790.0,0.0,Out of Stock,42.0,4,0.6790679067906791
4185,C,9911.0,4.492138043762864,In Stock,46.0,2,0.9911991199119912
4186,Unknown,3605.0,0.0,In Stock,44.0,4,0.36053605360536056
4187,Unknown,5157.0,4.3690044697722605,Unknown,32.0,4,0.5157515751575158
4188,D,341.0,1.8995081191227787,Unknown,49.0,3,0.034103410341034104
4189,Unknown,9367.0,3.1070965597628604,Unknown,18.0,4,0.9367936793679368
4190,C,9521.0,0.0,In Stock,7.0,2,0.9521952195219522
4191,Unknown,7816.0,3.664310141912186,In Stock,4.0,4,0.7816781678167817
4192,Unknown,4019.0,1.273648374790303,Out of Stock,0.0,4,0.40194019401940195
4193,Unknown,2699.0,2.157023848297224,Out of Stock,17.0,4,0.26992699269926995
4194,B,1092.0,0.0,Unknown,26.0,1,0.10921092109210921
4195,Unknown,5404.0,4.094628652614415,Out of Stock,16.0,4,0.5404540454045405
4196,B,981.0,0.0,Out of Stock,14.0,1,0.09810981098109811
4197,Unknown,5067.0,0.0,In Stock,33.0,4,0.5067506750675067
4198,Unknown,7141.0,3.563890231277393,Out of Stock,2.0,4,0.7141714171417142
4199,Unknown,6885.0,2.849545733558644,In Stock,48.0,4,0.6885688568856886
4200,Unknown,9776.0,3.941481827446932,In Stock,21.0,4,0.9776977697769776
4201,B,8107.0,2.7839357608924025,Unknown,39.0,1,0.8107810781078107
4202,Unknown,2658.0,2.237099802352305,Unknown,0.0,4,0.2658265826582658
4203,B,2041.0,0.0,In Stock,40.0,1,0.20412041204120412
4204,Unknown,0.0,0.0,Out of Stock,41.0,4,0.0
4205,C,9666.0,0.0,Unknown,20.0,2,0.9666966696669667
4206,A,4313.0,4.973084085709226,Unknown,10.0,0,0.43134313431343135
